TransactionID,ProductID,ProductName,ProductCategory,SalesQuantity,SalesPrice,DiscountAmount,FinalSalePrice,TransactionDate,TimeOfDay,SalesChannel,PaymentMethod,PaymentStatus,TransactionStatus,CustomerID,CustomerAge,CustomerGender,CustomerLocation,LoyaltyProgramMember,CustomerFeedbackRating,ReturnFlag,ReturnReason,StoreLocation,Region,PromoCodeUsed,DiscountPercentage,ShippingMethod,ShippingFee,ShippingStatus,SalesTax,CrossSellProducts,UpsellProducts
TX634650,1002,Product_1002,Furniture,10,169,0.34414255515453024,168.65585744484548,2024-09-03,Evening,Mobile app,Cash,Pending,Canceled,10426,19,Male,City_64,Yes,5,true,Changed mind,Store_20,East,false,0,Standard,20,Pending,16.865585744484548,Product_1010,null
TX314165,1001,Product_1001,Furniture,5,463,45.0146983087029,417.9853016912971,2024-11-07,Evening,Online,Credit card,Paid,Canceled,10086,41,Other,City_43,Yes,1,true,Other,Store_47,South,true,10.823308631256465,None,0,Delivered,41.79853016912971,Product_1054,Product_1545
TX233898,1087,Product_1087,Toys,4,141,23.555931539457255,117.44406846054275,2024-11-10,Morning,Mobile app,Online wallet,Pending,Returned,10368,32,Male,City_22,No,1,true,null,Store_50,South,true,9.099064462748503,Standard,5,Delivered,11.744406846054275,Product_1056,null
TX471820,1055,Product_1055,Furniture,4,448,86.35944307590862,361.64055692409136,2024-11-18,Morning,In-store,Credit card,Refunded,Returned,10481,37,Male,City_48,No,1,false,Other,Store_31,West,false,0,Standard,6,Delivered,36.164055692409136,Product_1093,null
TX185210,1031,Product_1031,Toys,6,180,6.581498398418976,173.41850160158103,2024-10-19,Evening,Mobile app,Online wallet,Paid,Completed,10215,62,Male,City_85,No,5,true,Defective,Store_2,East,false,0,None,0,In-transit,17.341850160158103,null,Product_1598
TX198200,1062,Product_1062,Furniture,2,166,18.148097302609663,147.85190269739033,2024-12-25,Morning,In-store,Cash,Paid,Completed,10092,54,Female,City_48,No,1,false,Defective,Store_3,North,false,0,None,0,Pending,14.785190269739033,Product_1001,null
TX770381,1034,Product_1034,Electronics,8,400,26.56531226280629,373.4346877371937,2024-11-06,Evening,Online,Credit card,Paid,Canceled,10373,21,Other,City_53,Yes,1,true,Defective,Store_50,East,true,11.825656152809373,Standard,15,Pending,37.34346877371937,Product_1067,Product_1510
TX594189,1042,Product_1042,Toys,4,151,1.008011543364655,149.99198845663534,2024-11-26,Afternoon,In-store,Cash,Refunded,Returned,10244,34,Other,City_85,Yes,4,true,null,Store_26,East,true,9.7901660161767,Expedited,12,In-transit,14.999198845663535,Product_1024,Product_1581
TX107584,1002,Product_1002,Clothing,7,382,28.70380799639047,353.2961920036095,2024-11-13,Evening,Mobile app,Online wallet,Paid,Returned,10427,38,Other,City_5,No,3,true,Defective,Store_21,South,false,0,None,0,In-transit,35.32961920036095,null,null
TX589672,1027,Product_1027,Electronics,5,436,32.720116906369256,403.27988309363076,2024-11-15,Afternoon,In-store,Credit card,Pending,Canceled,10085,63,Other,City_47,No,5,false,null,Store_42,West,false,0,Standard,18,In-transit,40.32798830936308,Product_1030,null
TX914884,1089,Product_1089,Electronics,5,429,77.93204224453417,351.06795775546584,2025-01-06,Evening,Online,Credit card,Refunded,Canceled,10028,59,Male,City_53,No,5,true,Other,Store_25,North,false,0,None,0,Pending,35.10679577554659,null,null
TX484171,1005,Product_1005,Clothing,8,156,27.553557407144048,128.44644259285596,2024-08-10,Afternoon,Online,Cash,Refunded,Canceled,10015,25,Other,City_97,Yes,2,false,Defective,Store_16,West,false,0,Standard,8,Delivered,12.844644259285596,null,Product_1567
TX367985,1015,Product_1015,Electronics,3,69,1.9451310872966598,67.05486891270334,2024-08-16,Morning,In-store,Online wallet,Pending,Canceled,10445,45,Other,City_25,Yes,1,false,Other,Store_50,East,true,8.357977274541568,None,0,In-transit,6.7054868912703345,Product_1002,null
TX435176,1016,Product_1016,Furniture,5,79,0.33192472857596494,78.66807527142403,2024-12-19,Afternoon,In-store,Credit card,Paid,Canceled,10215,45,Other,City_35,No,3,true,Other,Store_43,South,true,5.136167972805337,Standard,16,Delivered,7.866807527142403,null,null
TX771450,1009,Product_1009,Clothing,5,106,13.017062467071893,92.9829375329281,2024-12-13,Afternoon,Online,Credit card,Pending,Canceled,10265,31,Male,City_49,Yes,3,true,null,Store_7,West,true,2.33082213150136,Standard,15,Pending,9.29829375329281,null,null
TX917029,1012,Product_1012,Furniture,7,401,56.23689667090466,344.7631033290953,2024-10-27,Morning,In-store,Credit card,Refunded,Returned,10453,52,Other,City_10,Yes,1,false,Defective,Store_16,North,false,0,None,0,Delivered,34.476310332909534,Product_1022,null
TX477194,1007,Product_1007,Clothing,7,168,20.971829459868754,147.02817054013124,2024-09-08,Afternoon,Online,Credit card,Paid,Canceled,10335,37,Male,City_11,No,3,false,null,Store_13,South,true,6.969698743792707,None,0,Delivered,14.702817054013124,Product_1022,null
TX853012,1061,Product_1061,Toys,3,172,26.002954102321013,145.997045897679,2025-01-24,Evening,Online,Online wallet,Refunded,Returned,10346,22,Other,City_71,Yes,3,false,Changed mind,Store_46,East,true,4.982542392768325,Expedited,17,Pending,14.5997045897679,Product_1000,null
TX296659,1091,Product_1091,Electronics,8,92,8.04687149772139,83.95312850227862,2024-12-21,Afternoon,In-store,Online wallet,Refunded,Canceled,10185,27,Other,City_4,No,2,false,Other,Store_3,North,true,0.5673895838082932,Expedited,8,In-transit,8.395312850227862,Product_1043,null
TX682852,1024,Product_1024,Clothing,5,237,30.813369634875496,206.1866303651245,2024-10-19,Evening,Online,Cash,Paid,Returned,10097,37,Female,City_54,No,1,true,null,Store_25,South,true,14.37282652806255,Standard,20,In-transit,20.61866303651245,null,Product_1504
TX383279,1097,Product_1097,Toys,2,395,45.51981053407641,349.48018946592356,2024-08-10,Evening,Mobile app,Online wallet,Paid,Returned,10488,40,Male,City_66,Yes,3,true,Changed mind,Store_5,East,true,0.5238044562702759,None,0,Delivered,34.948018946592356,null,Product_1585
TX601651,1066,Product_1066,Toys,10,400,58.38819587988182,341.61180412011817,2024-12-06,Morning,Mobile app,Online wallet,Paid,Returned,10436,53,Male,City_67,No,2,false,Changed mind,Store_21,North,false,0,Standard,8,Delivered,34.16118041201182,null,null
TX400511,1041,Product_1041,Clothing,6,156,13.467778517053798,142.5322214829462,2024-12-19,Afternoon,Online,Online wallet,Pending,Returned,10270,49,Male,City_41,No,3,false,Changed mind,Store_30,West,true,13.809854945077642,Expedited,11,In-transit,14.25322214829462,null,Product_1592
TX713627,1040,Product_1040,Furniture,8,373,51.85938154680837,321.1406184531916,2024-12-22,Morning,Mobile app,Online wallet,Refunded,Canceled,10185,33,Female,City_89,Yes,2,true,null,Store_33,South,false,0,Standard,8,In-transit,32.11406184531916,null,null
TX803198,1096,Product_1096,Furniture,9,393,9.850044336305034,383.149955663695,2024-11-12,Morning,In-store,Cash,Paid,Canceled,10312,34,Other,City_63,Yes,3,true,Defective,Store_44,North,false,0,None,0,Delivered,38.3149955663695,null,Product_1594
TX290402,1034,Product_1034,Furniture,5,327,31.498496392147047,295.50150360785295,2025-01-22,Morning,Mobile app,Online wallet,Pending,Completed,10320,46,Female,City_4,No,2,false,Changed mind,Store_34,West,false,0,Standard,19,In-transit,29.550150360785295,Product_1046,null
TX765893,1079,Product_1079,Clothing,4,88,16.820573699008744,71.17942630099125,2024-09-22,Morning,In-store,Cash,Refunded,Completed,10335,19,Female,City_60,Yes,5,true,Changed mind,Store_38,West,true,16.57076792279601,None,0,In-transit,7.117942630099126,Product_1004,Product_1589
TX216303,1025,Product_1025,Toys,2,377,72.58721961784204,304.41278038215796,2025-01-05,Morning,Online,Credit card,Paid,Returned,10005,31,Female,City_69,Yes,4,false,Changed mind,Store_41,North,true,4.276365088343854,Expedited,8,In-transit,30.4412780382158,null,null
TX254409,1097,Product_1097,Electronics,7,287,21.860544172153023,265.139455827847,2024-10-25,Evening,Mobile app,Cash,Pending,Completed,10427,35,Other,City_61,No,5,true,null,Store_49,West,false,0,Expedited,10,Pending,26.5139455827847,Product_1090,Product_1553
TX295912,1040,Product_1040,Toys,8,138,25.218521861186442,112.78147813881355,2024-08-07,Evening,In-store,Credit card,Pending,Completed,10403,61,Male,City_27,Yes,3,true,null,Store_11,East,true,8.578731804680677,Expedited,10,In-transit,11.278147813881356,Product_1058,Product_1508
TX503673,1077,Product_1077,Electronics,4,382,42.41330258571296,339.586697414287,2024-10-23,Evening,In-store,Online wallet,Refunded,Completed,10148,44,Female,City_64,Yes,3,false,Changed mind,Store_50,West,true,19.22194888223574,Expedited,20,Delivered,33.9586697414287,null,null
TX693466,1047,Product_1047,Electronics,9,464,6.501144192979157,457.49885580702085,2024-09-20,Morning,Online,Cash,Paid,Canceled,10421,32,Female,City_28,No,1,true,null,Store_11,East,true,1.4675917070933697,None,0,In-transit,45.749885580702085,null,Product_1574
TX783657,1079,Product_1079,Toys,3,111,10.818349572030451,100.18165042796954,2024-08-09,Afternoon,In-store,Online wallet,Pending,Returned,10095,61,Other,City_61,Yes,1,true,Changed mind,Store_50,West,false,0,None,0,Pending,10.018165042796955,Product_1035,null
TX647730,1065,Product_1065,Electronics,8,276,10.011149639264945,265.98885036073506,2024-09-30,Evening,Mobile app,Online wallet,Paid,Returned,10452,27,Male,City_72,Yes,4,true,Changed mind,Store_42,East,true,6.79381943074622,Standard,9,In-transit,26.598885036073508,null,Product_1589
TX984504,1028,Product_1028,Electronics,8,179,15.585423124376385,163.41457687562362,2024-09-11,Morning,In-store,Credit card,Paid,Canceled,10070,44,Female,City_80,No,3,false,Defective,Store_27,North,true,15.449186564403195,Standard,16,Delivered,16.341457687562364,null,Product_1565
TX572775,1036,Product_1036,Electronics,2,425,5.28915591003178,419.71084408996825,2024-12-15,Evening,Mobile app,Online wallet,Paid,Canceled,10451,27,Other,City_79,No,3,false,null,Store_36,North,true,12.996741054833523,None,0,In-transit,41.97108440899683,Product_1007,null
TX585637,1093,Product_1093,Toys,8,325,16.723361070443598,308.2766389295564,2025-01-02,Morning,Online,Cash,Refunded,Completed,10270,19,Female,City_77,No,3,true,null,Store_48,East,true,1.8539495983360577,Expedited,5,In-transit,30.82766389295564,null,null
TX911799,1083,Product_1083,Clothing,5,288,1.9589689000418162,286.04103109995816,2024-10-25,Evening,Mobile app,Cash,Paid,Returned,10404,18,Other,City_83,Yes,5,false,Defective,Store_1,West,true,10.93612861404087,None,0,Delivered,28.60410310999582,null,Product_1500
TX640035,1037,Product_1037,Electronics,9,114,1.6203686498885983,112.3796313501114,2024-11-20,Evening,In-store,Online wallet,Paid,Completed,10166,56,Other,City_13,Yes,1,false,Other,Store_24,North,true,11.331653269326136,Standard,11,Delivered,11.23796313501114,null,null
TX668870,1084,Product_1084,Electronics,10,100,4.744770739286051,95.25522926071395,2024-12-09,Evening,Mobile app,Online wallet,Pending,Returned,10173,19,Other,City_98,Yes,4,true,Defective,Store_30,East,false,0,Expedited,8,Delivered,9.525522926071394,null,null
TX446557,1053,Product_1053,Furniture,2,410,28.354627232555412,381.6453727674446,2024-08-27,Evening,Online,Cash,Refunded,Returned,10313,22,Other,City_8,No,4,false,Changed mind,Store_39,West,true,9.290295696606615,None,0,Delivered,38.16453727674446,Product_1095,Product_1578
TX611081,1095,Product_1095,Furniture,7,195,26.02140280974456,168.97859719025544,2024-11-04,Morning,Online,Cash,Refunded,Completed,10057,22,Female,City_65,Yes,2,false,Changed mind,Store_43,East,true,10.28569137359867,Standard,20,Pending,16.897859719025544,null,null
TX335849,1009,Product_1009,Clothing,8,327,12.50957750235895,314.4904224976411,2024-09-12,Morning,Mobile app,Cash,Paid,Canceled,10115,40,Male,City_47,Yes,4,true,null,Store_45,East,true,15.250782020174485,Standard,12,In-transit,31.44904224976411,null,Product_1530
TX684226,1003,Product_1003,Electronics,6,188,29.53756821479818,158.46243178520183,2024-10-10,Morning,In-store,Credit card,Paid,Canceled,10293,36,Female,City_44,No,2,false,Other,Store_47,North,false,0,Expedited,5,In-transit,15.846243178520183,null,null
TX478723,1006,Product_1006,Furniture,5,474,73.12860576840689,400.8713942315931,2024-08-04,Morning,In-store,Online wallet,Paid,Canceled,10248,50,Other,City_19,No,5,false,Changed mind,Store_16,West,false,0,Expedited,16,Delivered,40.087139423159314,null,null
TX695826,1008,Product_1008,Toys,8,485,13.987122813409226,471.0128771865908,2024-11-28,Morning,Mobile app,Cash,Paid,Canceled,10080,22,Other,City_33,No,1,true,Other,Store_29,North,true,7.642259824644013,Expedited,10,Delivered,47.10128771865908,null,null
TX888763,1063,Product_1063,Furniture,9,195,13.62298647876499,181.377013521235,2024-09-20,Morning,In-store,Online wallet,Pending,Returned,10299,45,Male,City_16,Yes,2,false,Defective,Store_28,North,false,0,Expedited,11,Delivered,18.1377013521235,null,null
TX124258,1073,Product_1073,Clothing,4,425,40.6032766064144,384.3967233935856,2024-09-06,Morning,Mobile app,Cash,Paid,Returned,10150,40,Male,City_11,No,4,false,null,Store_40,South,true,8.17445278091602,Expedited,7,Delivered,38.439672339358566,Product_1089,null
TX772307,1030,Product_1030,Furniture,6,402,14.472694717451605,387.5273052825484,2024-09-28,Evening,Mobile app,Online wallet,Paid,Canceled,10017,61,Other,City_90,Yes,3,false,Changed mind,Store_40,West,false,0,Standard,20,In-transit,38.752730528254844,Product_1007,null
TX633578,1011,Product_1011,Clothing,1,394,53.12781589497054,340.8721841050295,2024-10-03,Afternoon,Online,Cash,Paid,Canceled,10433,47,Other,City_61,No,4,true,Defective,Store_17,East,false,0,Expedited,12,Pending,34.08721841050295,Product_1087,null
TX791307,1058,Product_1058,Electronics,6,232,44.21402202123998,187.78597797876003,2025-01-08,Evening,Online,Cash,Pending,Canceled,10127,36,Female,City_73,Yes,4,false,Defective,Store_24,East,false,0,Standard,7,In-transit,18.778597797876003,null,null
TX181074,1010,Product_1010,Clothing,7,396,14.605814329715951,381.39418567028406,2024-10-09,Morning,Online,Cash,Paid,Completed,10204,18,Female,City_17,No,4,false,Defective,Store_8,West,false,0,None,0,Pending,38.13941856702841,null,null
TX654594,1044,Product_1044,Clothing,1,428,77.31939865614956,350.6806013438504,2024-10-04,Morning,In-store,Credit card,Paid,Completed,10325,49,Female,City_45,No,5,false,Other,Store_50,West,true,13.148865632388539,None,0,Pending,35.06806013438504,Product_1091,null
TX588044,1045,Product_1045,Furniture,2,232,23.92298983134734,208.07701016865266,2024-08-20,Morning,Online,Credit card,Paid,Returned,10262,35,Other,City_44,No,4,false,null,Store_15,East,false,0,Expedited,9,Pending,20.807701016865266,null,null
TX360011,1047,Product_1047,Furniture,10,224,37.2331727016488,186.7668272983512,2024-12-31,Morning,Mobile app,Credit card,Paid,Returned,10240,52,Female,City_85,No,3,false,Changed mind,Store_42,East,true,16.09513202865126,None,0,In-transit,18.676682729835118,Product_1038,Product_1532
TX814546,1032,Product_1032,Toys,2,240,2.518882133437089,237.4811178665629,2024-09-18,Afternoon,In-store,Credit card,Paid,Canceled,10206,56,Male,City_80,Yes,4,false,Changed mind,Store_35,South,true,13.032188190866323,Expedited,12,Delivered,23.748111786656292,Product_1075,null
TX119073,1032,Product_1032,Clothing,9,182,8.772976949631547,173.22702305036844,2024-11-03,Afternoon,Online,Online wallet,Refunded,Completed,10207,53,Female,City_19,No,4,false,Other,Store_50,West,false,0,None,0,Delivered,17.322702305036845,Product_1046,null
TX716002,1007,Product_1007,Furniture,8,488,57.49947612247039,430.5005238775296,2024-09-22,Evening,Online,Credit card,Paid,Canceled,10297,49,Other,City_59,No,1,false,Changed mind,Store_29,South,false,0,None,0,Delivered,43.05005238775296,Product_1057,null
TX785952,1020,Product_1020,Toys,7,434,75.12962695159929,358.8703730484007,2024-09-30,Morning,In-store,Cash,Pending,Canceled,10457,57,Other,City_23,No,1,false,Changed mind,Store_34,West,false,0,Expedited,12,Delivered,35.88703730484007,Product_1050,null
TX197646,1043,Product_1043,Electronics,1,322,33.68705595288931,288.3129440471107,2024-12-04,Evening,In-store,Credit card,Paid,Canceled,10296,46,Other,City_22,Yes,4,false,null,Store_46,South,false,0,None,0,In-transit,28.831294404711073,null,Product_1518
TX437702,1089,Product_1089,Clothing,5,375,2.6533640394800218,372.34663596051996,2024-11-30,Morning,In-store,Credit card,Pending,Completed,10478,18,Female,City_20,No,4,false,null,Store_47,South,true,10.785747589289162,Standard,5,Delivered,37.234663596051995,null,null
TX919029,1039,Product_1039,Clothing,9,383,55.020176714099165,327.9798232859008,2024-11-19,Evening,Mobile app,Online wallet,Paid,Canceled,10185,55,Female,City_88,No,3,false,null,Store_5,South,true,17.674112519672743,None,0,In-transit,32.79798232859008,Product_1044,Product_1550
TX915624,1064,Product_1064,Furniture,10,136,23.75874389589113,112.24125610410887,2024-09-23,Afternoon,In-store,Cash,Paid,Returned,10435,56,Male,City_44,Yes,4,false,Changed mind,Store_5,East,false,0,Standard,16,Pending,11.224125610410887,Product_1088,null
TX723203,1018,Product_1018,Clothing,4,324,61.751182431277364,262.24881756872264,2024-09-11,Afternoon,In-store,Credit card,Paid,Returned,10355,53,Male,City_84,Yes,4,true,Defective,Store_15,South,false,0,None,0,Delivered,26.224881756872264,Product_1003,Product_1500
TX878928,1015,Product_1015,Electronics,1,489,20.325916120713796,468.67408387928623,2024-11-14,Morning,Mobile app,Credit card,Refunded,Completed,10037,65,Female,City_88,No,1,false,null,Store_19,West,true,16.289535285715154,Expedited,5,In-transit,46.86740838792863,null,Product_1552
TX371761,1032,Product_1032,Furniture,1,156,2.311178704661814,153.6888212953382,2024-08-10,Evening,Mobile app,Credit card,Paid,Returned,10081,32,Male,City_57,No,4,false,Other,Store_47,West,false,0,Expedited,6,Delivered,15.36888212953382,Product_1016,Product_1575
TX541888,1058,Product_1058,Clothing,8,489,89.06137751158296,399.938622488417,2024-12-30,Morning,Mobile app,Online wallet,Pending,Completed,10324,65,Male,City_50,No,2,false,Other,Store_5,North,false,0,Standard,5,In-transit,39.99386224884171,Product_1090,Product_1503
TX287498,1094,Product_1094,Furniture,2,119,14.086811453134677,104.91318854686533,2024-10-13,Evening,Online,Credit card,Pending,Completed,10366,62,Other,City_17,No,2,false,null,Store_11,South,false,0,None,0,Delivered,10.491318854686533,Product_1033,null
TX368207,1085,Product_1085,Electronics,4,461,30.04940322792371,430.95059677207627,2024-10-30,Evening,Online,Online wallet,Paid,Returned,10227,33,Male,City_52,No,1,false,Changed mind,Store_31,North,true,11.322584872967393,None,0,Delivered,43.09505967720763,Product_1070,null
TX329424,1002,Product_1002,Furniture,3,110,6.205286312971749,103.79471368702825,2024-11-03,Afternoon,Online,Online wallet,Refunded,Completed,10331,58,Male,City_91,Yes,2,false,null,Store_22,West,false,0,Expedited,10,Pending,10.379471368702825,Product_1008,null
TX173759,1022,Product_1022,Toys,10,172,28.81511763321687,143.18488236678314,2024-10-16,Evening,Mobile app,Credit card,Refunded,Canceled,10054,25,Other,City_100,No,1,true,Other,Store_13,South,true,11.183900466340955,Expedited,6,Pending,14.318488236678315,null,null
TX534190,1055,Product_1055,Clothing,2,299,42.79796748819075,256.20203251180925,2025-01-08,Afternoon,Mobile app,Credit card,Paid,Canceled,10375,46,Other,City_36,Yes,5,false,Changed mind,Store_45,West,true,16.209195925926657,None,0,Pending,25.620203251180925,Product_1002,Product_1568
TX158355,1077,Product_1077,Furniture,1,435,70.67615762869845,364.32384237130157,2024-10-17,Afternoon,In-store,Credit card,Refunded,Completed,10421,34,Female,City_12,No,1,true,Defective,Store_21,West,true,9.025493794484658,Standard,14,In-transit,36.43238423713016,Product_1036,null
TX116232,1069,Product_1069,Toys,10,156,22.215627041503204,133.7843729584968,2024-11-11,Evening,In-store,Cash,Paid,Returned,10441,57,Female,City_75,Yes,2,false,null,Store_6,North,true,17.7106117631651,Standard,6,Pending,13.378437295849679,Product_1042,null
TX294956,1068,Product_1068,Toys,9,287,25.760041659291314,261.2399583407087,2024-10-31,Morning,Online,Credit card,Paid,Canceled,10469,36,Male,City_61,No,5,true,Defective,Store_49,East,false,0,Standard,9,Delivered,26.123995834070872,Product_1021,Product_1579
TX258922,1097,Product_1097,Toys,2,117,7.102985518742059,109.89701448125794,2024-10-01,Evening,Mobile app,Credit card,Pending,Returned,10411,47,Male,City_44,Yes,3,false,Changed mind,Store_33,South,false,0,Expedited,17,Delivered,10.989701448125794,null,Product_1574
TX575146,1034,Product_1034,Clothing,9,311,21.120342938711868,289.8796570612881,2024-09-19,Evening,In-store,Online wallet,Paid,Returned,10347,28,Other,City_56,No,5,true,Defective,Store_16,North,true,5.814524483543726,Standard,15,Pending,28.987965706128815,null,Product_1518
TX631595,1035,Product_1035,Furniture,1,201,23.56169045920037,177.43830954079962,2024-09-21,Evening,Online,Credit card,Refunded,Canceled,10255,50,Female,City_37,Yes,3,true,null,Store_16,North,false,0,None,0,Delivered,17.743830954079964,null,null
TX673886,1099,Product_1099,Toys,3,279,34.0406172667152,244.9593827332848,2024-08-08,Morning,Online,Credit card,Paid,Completed,10367,32,Male,City_3,No,3,true,Other,Store_42,North,true,1.0815857887485891,Standard,16,In-transit,24.49593827332848,null,null
TX581548,1017,Product_1017,Clothing,7,418,32.83133494979623,385.1686650502038,2024-12-30,Morning,In-store,Cash,Pending,Completed,10399,50,Other,City_21,No,1,false,Defective,Store_30,North,false,0,None,0,Delivered,38.51686650502038,null,Product_1567
TX941449,1043,Product_1043,Clothing,9,89,15.275001613223456,73.72499838677655,2024-11-28,Morning,Mobile app,Cash,Pending,Canceled,10313,58,Male,City_36,Yes,3,true,null,Store_23,West,false,0,Standard,9,In-transit,7.372499838677655,Product_1029,Product_1554
TX181221,1062,Product_1062,Clothing,5,273,42.90802386218859,230.0919761378114,2025-01-21,Afternoon,Online,Credit card,Pending,Returned,10225,64,Other,City_42,No,2,true,Other,Store_16,West,true,4.823079154542933,Expedited,13,Pending,23.00919761378114,null,null
TX718474,1086,Product_1086,Electronics,1,133,3.9284309401974684,129.07156905980253,2024-11-24,Morning,In-store,Credit card,Pending,Completed,10290,45,Female,City_95,Yes,3,true,null,Store_33,East,false,0,None,0,Delivered,12.907156905980253,Product_1026,Product_1512
TX351886,1061,Product_1061,Electronics,6,378,21.013049045290508,356.98695095470947,2025-01-18,Morning,In-store,Cash,Pending,Canceled,10382,64,Female,City_10,No,4,false,Other,Store_18,West,true,18.853177113561838,None,0,Pending,35.698695095470946,Product_1002,Product_1569
TX390469,1017,Product_1017,Furniture,4,489,20.844681952229806,468.1553180477702,2024-12-17,Morning,Online,Credit card,Pending,Returned,10411,56,Other,City_87,No,1,false,Defective,Store_8,North,false,0,Standard,6,In-transit,46.815531804777024,null,Product_1544
TX197947,1010,Product_1010,Furniture,1,245,45.261722303228765,199.73827769677123,2024-08-05,Morning,In-store,Cash,Refunded,Completed,10326,41,Other,City_64,No,3,true,Changed mind,Store_4,West,true,5.417125858536176,Expedited,16,Delivered,19.973827769677126,Product_1053,Product_1522
TX535667,1008,Product_1008,Furniture,2,284,2.911061773701331,281.0889382262987,2024-10-15,Evening,In-store,Credit card,Refunded,Canceled,10305,65,Male,City_36,Yes,5,false,Other,Store_44,North,true,17.227064076255008,Expedited,8,Delivered,28.10889382262987,null,Product_1550
TX199853,1055,Product_1055,Clothing,2,256,41.23762384417086,214.76237615582914,2024-12-22,Afternoon,Online,Credit card,Pending,Returned,10055,38,Male,City_28,Yes,1,false,Other,Store_27,East,true,2.906499627253365,None,0,Pending,21.476237615582917,Product_1010,Product_1508
TX735026,1008,Product_1008,Clothing,9,356,27.821258074785135,328.17874192521487,2025-01-12,Evening,In-store,Credit card,Paid,Canceled,10362,59,Female,City_50,No,5,true,Other,Store_33,West,true,0.33157083292087997,Standard,12,Pending,32.81787419252149,null,null
TX227733,1093,Product_1093,Furniture,8,339,45.211752005710046,293.78824799429,2024-11-13,Afternoon,Online,Credit card,Refunded,Canceled,10089,38,Other,City_14,No,2,true,Other,Store_2,West,false,0,Standard,10,Pending,29.378824799428997,Product_1082,Product_1554
TX403213,1093,Product_1093,Electronics,10,250,47.89186335502368,202.10813664497633,2024-09-19,Morning,In-store,Credit card,Refunded,Completed,10102,61,Male,City_56,No,5,false,Other,Store_2,West,true,8.030735384562284,Standard,10,Pending,20.210813664497636,Product_1055,Product_1524
TX207936,1058,Product_1058,Toys,2,426,83.95122459405202,342.048775405948,2024-12-08,Afternoon,Mobile app,Online wallet,Paid,Canceled,10229,61,Female,City_44,No,4,false,null,Store_35,North,true,13.380447321929525,None,0,Pending,34.2048775405948,Product_1068,Product_1567
TX396810,1044,Product_1044,Furniture,5,215,33.791368169492095,181.2086318305079,2024-11-30,Afternoon,In-store,Credit card,Pending,Completed,10094,39,Male,City_87,Yes,1,true,Other,Store_18,East,false,0,None,0,Pending,18.12086318305079,null,null
TX449481,1055,Product_1055,Toys,1,88,4.503651279785555,83.49634872021444,2024-11-25,Evening,Mobile app,Online wallet,Paid,Completed,10301,61,Other,City_97,Yes,5,true,Defective,Store_18,North,true,8.273122432158853,Standard,5,Pending,8.349634872021445,null,Product_1522
TX108086,1057,Product_1057,Furniture,2,137,19.9636608444868,117.0363391555132,2024-09-20,Evening,In-store,Credit card,Paid,Completed,10195,21,Male,City_80,No,5,true,Changed mind,Store_8,South,false,0,Expedited,19,Delivered,11.703633915551322,Product_1043,null
TX479196,1060,Product_1060,Electronics,4,429,61.0546665059722,367.9453334940278,2024-08-27,Afternoon,Online,Credit card,Paid,Canceled,10194,64,Female,City_10,Yes,4,true,Changed mind,Store_7,East,true,3.507344109865884,Standard,17,Pending,36.79453334940278,Product_1013,Product_1518
TX480500,1092,Product_1092,Electronics,6,240,27.782549444090815,212.21745055590918,2025-01-13,Evening,In-store,Online wallet,Pending,Returned,10118,40,Other,City_99,Yes,1,true,null,Store_21,North,true,18.61711950152815,Standard,15,Pending,21.22174505559092,Product_1045,null
TX614342,1044,Product_1044,Clothing,5,279,8.294624198025685,270.7053758019743,2024-11-30,Evening,Mobile app,Cash,Pending,Canceled,10042,36,Male,City_15,No,3,false,Other,Store_50,South,false,0,Expedited,6,Delivered,27.07053758019743,Product_1096,Product_1534
TX816052,1075,Product_1075,Furniture,8,378,4.89489497538267,373.10510502461733,2024-09-04,Afternoon,Online,Credit card,Pending,Returned,10092,33,Other,City_70,Yes,5,true,Defective,Store_24,West,true,18.579264119032924,None,0,In-transit,37.31051050246173,Product_1041,Product_1568
TX738748,1007,Product_1007,Electronics,9,51,1.4578934114319038,49.542106588568096,2024-10-07,Morning,Mobile app,Online wallet,Paid,Returned,10341,62,Female,City_86,No,2,false,null,Store_40,North,true,18.99143459252765,None,0,In-transit,4.95421065885681,Product_1094,Product_1538
TX521779,1025,Product_1025,Clothing,7,82,3.0455682545641807,78.95443174543581,2025-01-21,Afternoon,Mobile app,Cash,Pending,Canceled,10134,56,Other,City_36,Yes,5,false,null,Store_17,West,true,2.929931490763924,Standard,12,Pending,7.895443174543582,null,Product_1545
TX841693,1069,Product_1069,Electronics,9,248,43.94318447044657,204.05681552955343,2024-12-08,Evening,Online,Cash,Pending,Canceled,10030,42,Female,City_56,Yes,3,false,Changed mind,Store_30,West,true,5.083740675084489,None,0,In-transit,20.405681552955343,null,Product_1511
TX878345,1054,Product_1054,Toys,8,334,44.228431281945,289.771568718055,2024-09-12,Morning,Online,Cash,Pending,Returned,10101,51,Other,City_59,No,2,false,Other,Store_33,East,true,17.818123158359136,Expedited,13,Delivered,28.9771568718055,null,null
TX876883,1030,Product_1030,Furniture,7,109,13.775473797298343,95.22452620270165,2024-10-23,Afternoon,Online,Credit card,Paid,Canceled,10279,38,Other,City_23,No,2,true,Defective,Store_30,West,false,0,None,0,Pending,9.522452620270165,null,Product_1500
